Cuenta,Código QR,OLT,FSP,Latitud,Longitud,Ubicacion,Puerto N2,Estatus  
0142546787,TP644589,ESPUELAS_DF,0/11/13,19.654741,-99.037693,Poste,3,ACTIVA
0142546800,TP584327,HEROES_TECAMAC_DF,0/8/12,19.631937,-99.034641,Poste,5,INACTIVA
0142547026,TP647605,ESPUELAS_DF,0/8/8,19.648661,-99.042304,Poste,11,INACTIVA
0142547052,TP791942,EMBAJADA_DF,0/2/4,19.644138,-98.985734,Poste,8,ACTIVA
0142547297,TP618488,HEROES_TECAMAC_DF,0/16/8,19.64038,-99.048998,Poste,3,ACTIVA
0142547399,TP792859,SAN_CRISTOBAL_DF,0/12/0,19.632962,-99.077953,Edificio,11,ACTIVA
0142547404,TP884460,HEROES_TECAMAC_DF,0/7/6,19.623038,-99.043703,Poste,12,ACTIVA
0142547488,TP584449,CHICONAUTLA_DF,0/7/4,19.61438,-99.026135,Poste,2,INACTIVA
0142547748,TP537572,SAN_CRISTOBAL_DF,0/7/4,19.625038,-99.06461,Poste,15,ACTIVA
0142547807,TP644573,ESPUELAS_DF,0/12/2,19.656475,-99.035734,Poste,12,ACTIVA
0142547849,TP578519,SAN_CRISTOBAL_DF,0/2/14,19.637638,-99.077766,Poste,1,ACTIVA
0142548112,TP885600,SAN_CRISTOBAL_2_DF,0/3/10,19.609713,-99.066484,Poste,5,ACTIVA
0142548155,TP631683,AZCATEPEC_DF,0/1/5,19.687213,-98.970859,Poste,15,ACTIVA
0142548240,TP511176,SAN_CRISTOBAL_DF,0/17/3,19.625813,-99.056266,Poste,16,INACTIVA
0142548277,TP618405,HEROES_TECAMAC_DF,0/6/7,19.628592,-99.036208,Poste,2,INACTIVA
0142548297,TP652963,SAN_CRISTOBAL_DF,0/7/0,19.6331,-99.054964,Poste,1,ACTIVA
0142548389,TP537791,SAN_CRISTOBAL_DF,0/4/5,19.636607,-99.067602,Poste,1,INACTIVA
0142548447,TP79687,CARRETERA_85_DF,0/1/0,19.639412,-99.026266,Poste,2,ACTIVA
0142548510,TP445404,SAN_PEDRO_ATZOMPA_DF,0/2/6,19.681638,-98.984984,Poste,11,ACTIVA
0142548636,TP644841,ESPUELAS_DF,0/6/9,19.662083,-99.034695,Edificio,8,ACTIVA
0142548738,TP652463,SAN_CRISTOBAL_DF,0/4/12,19.628462,-99.054797,Poste,7,ACTIVA
0142548751,TP444924,AZCATEPEC_DF,0/3/1,19.714788,-98.977266,Poste,9,ACTIVA
0142548892,TP579697,SAN_CRISTOBAL_DF,0/15/13,19.622413,-99.055578,Poste,11,ACTIVA
0142548945,TP791699,EMBAJADA_DF,0/5/2,19.663229,-98.990042,Poste,9,ACTIVA
0142549129,TP884416,EMBAJADA_DF,0/2/10,19.649138,-98.987609,Poste,16,ACTIVA
0142549651,TP885401,SAN_CRISTOBAL_DF,0/15/8,19.635737,-99.053891,Poste,1,ACTIVA
0142549654,TP457061,ESPUELAS_DF,0/2/4,19.672688,-99.031484,Poste,10,ACTIVA
0142549655,TP791449,HEROES_TECAMAC_DF,0/11/5,19.624537,-99.035016,Poste,5,ACTIVA
0142550102,TP648329,EMBAJADA_DF,0/3/4,19.648713,-99.000641,Poste,1,ACTIVA
0142550106,TP579046,SAN_CRISTOBAL_DF,0/5/15,19.618263,-99.059234,Poste,4,ACTIVA
0142550157,TP794962,SAN_CRISTOBAL_DF,0/2/10,19.631664,-99.081948,Poste,1,ACTIVA
0142550403,TP457320,SAN_PEDRO_ATZOMPA_DF,0/1/3,19.670386,-99.000513,Poste,12,INACTIVA
0142550531,TP884372,ESPUELAS_DF,0/12/9,19.666037,-99.035516,Subterráneo,8,ACTIVA
0142550568,TPHW003222,SAN_CRISTOBAL_DF,0/6/14,19.627171,-99.057265,Poste,2,ACTIVA
0142550779,TP426734,CHICONAUTLA_DF,0/6/12,19.634112,-99.017078,Poste,5,ACTIVA
0142550950,TP644622,SAN_PEDRO_ATZOMPA_DF,0/3/5,19.678488,-99.013703,Poste,5,ACTIVA
0142550979,TP791261,EMBAJADA_DF,0/1/4,19.635713,-98.980391,Poste,6,INACTIVA
0142551054,TP885153,ESPUELAS_DF,0/2/13,19.670038,-99.021328,Poste,1,ACTIVA
0142551056,TP792788,SAN_CRISTOBAL_DF,0/11/10,19.617862,-99.056359,Poste,5,ACTIVA
0142551108,TP582490,AZCATEPEC_DF,0/2/13,19.719258,-98.962252,Poste,8,ACTIVA
0142551140,TP885087,ESPUELAS_DF,0/6/0,19.682963,-99.029016,Poste,9,ACTIVA
0142551228,TP791292,EMBAJADA_DF,0/3/9,19.645687,-98.991016,Poste,15,ACTIVA
0142551244,TP631666,AZCATEPEC_DF,0/3/7,19.711663,-98.977422,Poste,2,ACTIVA
0142551449,TP652502,SAN_CRISTOBAL_DF,0/6/12,19.617488,-99.074359,Poste,1,ACTIVA
0142551551,TP884780,AZCATEPEC_DF,0/8/7,19.702863,-98.967203,Poste,10,ACTIVA
0142551570,TP967543,SAN_CRISTOBAL_DF,0/15/7,19.630537,-99.060672,Poste,8,ACTIVA
0142551704,TP584288,HEROES_TECAMAC_DF,0/1/3,19.630137,-99.029985,Poste,6,ACTIVA
0142551880,TP537572,SAN_CRISTOBAL_DF,0/7/4,19.625038,-99.06461,Poste,16,ACTIVA
0142552488,TP583037,HEROES_TECAMAC_DF,0/8/8,19.621762,-99.031547,Poste,14,ACTIVA
0142552526,TP579532,SAN_CRISTOBAL_DF,0/6/3,19.620313,-99.052609,Poste,10,ACTIVA
0142552693,TP884775,AZCATEPEC_DF,0/8/7,19.700637,-98.96636,Poste,6,ACTIVA
0142552740,TP885450,SAN_CRISTOBAL_DF,0/17/3,19.629138,-99.057828,Poste,11,ACTIVA
0142552873,TP583873,HEROES_TECAMAC_DF,0/12/2,19.639437,-99.037297,Poste,8,ACTIVA
0142552917,TP582906,AZCATEPEC_DF,0/7/6,19.670663,-98.960172,Poste,14,ACTIVA
0142552965,TP651654,SAN_CRISTOBAL_2_DF,0/1/10,19.608613,-99.067984,Poste,13,ACTIVA
0142552999,TP464883,SAN_CRISTOBAL_DF,0/13/0,19.634963,-99.068578,Poste,6,INACTIVA
0142553047,TP79980,ESPUELAS_DF,0/8/1,19.663187,-99.023234,Edificio,4,ACTIVA
0142553308,TP976215,ESPUELAS_DF,0/12/15,19.666687,-99.034453,Edificio,9,ACTIVA
0142553530,TP648124,HEROES_TECAMAC_2_DF,0/1/1,19.636337,-99.033234,Poste,3,ACTIVA
0142553550,TP884851,ESPUELAS_DF,0/6/7,19.656987,-99.03786,Poste,4,ACTIVA
0142553612,TP652229,SAN_CRISTOBAL_DF,0/5/6,19.613113,-99.053265,Poste,2,ACTIVA
0142553867,TP651745,SAN_CRISTOBAL_2_DF,0/1/6,19.616988,-99.069861,Poste,8,ACTIVA
0142553915,TP792615,SAN_CRISTOBAL_DF,0/13/13,19.635773,-99.070633,Poste,1,ACTIVA
0142554064,TP457313,ESPUELAS_DF,0/5/11,19.675287,-99.024672,Poste,1,ACTIVA
0142554098,TP415938,CHICONAUTLA_DF,0/2/1,19.626838,-99.012734,Poste,2,ACTIVA
0142554102,TP792506,SAN_CRISTOBAL_DF,0/7/15,19.635838,-99.06339,Poste,13,ACTIVA
0142554112,TP583055,HEROES_TECAMAC_DF,0/15/10,19.613171,-99.035153,Poste,15,ACTIVA
0142554188,TP1555356,AZCATEPEC_DF,0/4/12,19.725512,-98.962453,Poste,2,INACTIVA
0142554308,TP630508,HEROES_TECAMAC_DF,0/15/9,19.612938,-99.037828,Poste,11,ACTIVA
0142554520,TP648939,HEROES_TECAMAC_DF,0/17/6,19.637562,-99.020187,Poste,7,ACTIVA
0142554529,TP884333,AZCATEPEC_DF,0/7/7,19.686713,-98.960672,Poste,6,ACTIVA
0142554583,TP647476,ESPUELAS_DF,0/6/3,19.648138,-99.006359,Poste,15,ACTIVA
0142554639,TP652761,SAN_CRISTOBAL_DF,0/7/3,19.630587,-99.060609,Poste,8,ACTIVA
0142554693,TP791915,HEROES_TECAMAC_DF,0/16/0,19.626439,-99.037172,Poste,3,ACTIVA
0142554764,TP80185,ESPUELAS_DF,0/7/4,19.662762,-99.037828,Poste,8,ACTIVA
0142554782,TP583930,HEROES_TECAMAC_DF,0/4/15,19.616462,-99.033484,Edificio,10,ACTIVA
0142554955,TP584018,HEROES_TECAMAC_DF,0/12/12,19.639167,-99.050009,Poste,2,ACTIVA
0142554995,TP537570,SAN_CRISTOBAL_DF,0/5/7,19.624797,-99.064682,Poste,7,ACTIVA
0142555071,TP791109,EMBAJADA_DF,0/2/7,19.644753,-98.989635,Poste,12,ACTIVA
0142555161,TP415602,CHICONAUTLA_DF,0/2/6,19.633488,-99.007078,Poste,15,ACTIVA
0142555184,TP967466,SAN_CRISTOBAL_DF,0/12/7,19.616769,-99.04602,Poste,4,ACTIVA
0142555227,TP1138090,ESPUELAS_DF,0/12/13,19.666938,-99.035516,Subterráneo,2,ACTIVA
0142555234,TP582844,AZCATEPEC_DF,0/1/7,19.683713,-98.964578,Poste,2,ACTIVA
0142555254,TP647626,AZCATEPEC_DF,0/1/1,19.686267,-98.973228,Poste,11,ACTIVA
0142555381,TP533375,SAN_PEDRO_ATZOMPA_DF,0/1/10,19.677383,-98.997799,Poste,4,ACTIVA
0142555419,TP79647,CARRETERA_85_DF,0/2/3,19.644263,-99.025828,Poste,9,ACTIVA
0142555562,TP582673,ESPUELAS_DF,0/8/9,19.645212,-99.041828,Poste,2,INACTIVA
0142555707,TP884766,AZCATEPEC_DF,0/8/8,19.696463,-98.964109,Poste,4,ACTIVA
0142555733,TP584480,CHICONAUTLA_DF,0/5/9,19.621137,-99.026609,Poste,5,ACTIVA
0142555750,TP532656,SAN_PEDRO_ATZOMPA_DF,0/6/5,19.687687,-99.009078,Poste,14,ACTIVA
0142555795,TP791622,EMBAJADA_DF,0/4/0,19.634038,-98.997391,Poste,9,INACTIVA
0142555947,TP618588,HEROES_TECAMAC_DF,0/12/10,19.638851,-99.045859,Poste,16,ACTIVA
0142556263,TP583733,HEROES_TECAMAC_DF,0/5/5,19.631437,-99.038422,Poste,9,ACTIVA
0142556264,TP584092,HEROES_TECAMAC_DF,0/2/11,19.625287,-99.037797,Poste,9,ACTIVA
0142556292,TP616069,SAN_CRISTOBAL_2_DF,0/2/2,19.606637,-99.063766,Poste,9,ACTIVA
0142556322,TP79647,CARRETERA_85_DF,0/2/3,19.644263,-99.025828,Poste,12,ACTIVA
0142556350,TP853667,EMBAJADA_DF,0/8/7,19.661463,-98.992922,Poste,8,ACTIVA
0142556382,TP791612,EMBAJADA_DF,0/2/14,19.641337,-98.998328,Poste,1,INACTIVA
0142556642,TP416090,ESPUELAS_DF,0/3/1,19.675487,-99.014576,Poste,3,ACTIVA
0142556707,TP967446,SAN_CRISTOBAL_DF,0/15/7,19.631213,-99.062078,Poste,12,ACTIVA
0142556708,TP885434,SAN_CRISTOBAL_DF,0/8/14,19.631363,-99.069234,Poste,1,ACTIVA
0142556769,TP582550,AZCATEPEC_DF,0/1/4,19.688912,-98.973781,Poste,3,ACTIVA
0142556843,TP457265,SAN_PEDRO_ATZOMPA_DF,0/1/13,19.681763,-98.988797,Poste,6,ACTIVA
0142556914,TP537575,SAN_CRISTOBAL_DF,0/5/7,19.625315,-99.064422,Poste,12,ACTIVA
0142556962,TP584160,HEROES_TECAMAC_DF,0/15/6,19.630638,-99.035484,Poste,5,ACTIVA
0142557090,TP644527,EMBAJADA_DF,0/8/7,19.660857,-98.991324,Poste,13,ACTIVA
0142557121,TP647580,AZCATEPEC_DF,0/6/9,19.722314,-98.958203,Edificio,3,ACTIVA
0142557314,TP29497,AZCATEPEC_DF,0/5/2,19.731563,-98.962563,Poste,3,ACTIVA
0142557441,TP457209,ESPUELAS_DF,0/1/8,19.68069,-99.033729,Poste,9,ACTIVA
0142557448,TP791536,EMBAJADA_DF,0/3/1,19.644013,-98.996735,Poste,6,INACTIVA
0142557510,TP792788,SAN_CRISTOBAL_DF,0/11/10,19.617862,-99.056359,Poste,12,INACTIVA
0142557550,TP632243,HEROES_TECAMAC_DF,0/12/5,19.639042,-99.04137,Poste,1,ACTIVA
0142557644,TP95680,AZCATEPEC_DF,0/4/6,19.725837,-98.968609,Poste,9,ACTIVA
0142557819,TP644720,ESPUELAS_DF,0/11/2,19.65619,-99.034666,Poste,11,ACTIVA
0142557856,TP578329,SAN_CRISTOBAL_DF,0/2/11,19.631513,-99.078703,Poste,3,ACTIVA
0142558068,TP791738,EMBAJADA_DF,0/3/15,19.636787,-98.993203,Poste,16,ACTIVA
0142558082,TP791101,EMBAJADA_DF,0/3/8,19.646313,-98.992703,Poste,10,INACTIVA
0142558106,TP648286,HEROES_TECAMAC_2_DF,0/1/0,19.639288,-99.034453,Poste,8,ACTIVA
0142558182,TP884769,AZCATEPEC_DF,0/8/8,19.696912,-98.965078,Poste,14,ACTIVA
0142558217,TP579933,SAN_CRISTOBAL_DF,0/11/11,19.615325,-99.053224,Poste,10,INACTIVA
0142558321,TP649105,HEROES_TECAMAC_DF,0/4/7,19.621182,-99.04132,Poste,11,ACTIVA
0142558413,TP579756,SAN_CRISTOBAL_DF,0/3/15,19.631065,-99.052141,Poste,1,INACTIVA
0142558456,TP884855,SAN_CRISTOBAL_DF,0/15/4,19.621013,-99.059109,Poste,3,ACTIVA
0142558504,TP651615,SAN_CRISTOBAL_DF,0/3/6,19.615862,-99.088297,Poste,13,ACTIVA
0142558637,TP532466,AZCATEPEC_DF,0/2/7,19.709373,-98.972401,Poste,1,ACTIVA
0142558731,TP968613,ESPUELAS_DF,0/8/8,19.648077,-99.041743,Poste,1,ACTIVA
0142558797,TP457028,ESPUELAS_DF,0/5/5,19.683925,-99.039141,Poste,4,ACTIVA
0142558953,TP962202,SAN_CRISTOBAL_2_DF,0/3/1,19.617237,-99.070391,Poste,6,ACTIVA
0142559033,TP584615,CHICONAUTLA_DF,0/3/9,19.617071,-99.01944,Poste,3,ACTIVA
0142559061,TP532880,AZCATEPEC_DF,0/3/7,19.709963,-98.977985,Poste,1,INACTIVA
0142559101,TP651929,SAN_CRISTOBAL_2_DF,0/1/6,19.61454,-99.072205,Poste,13,ACTIVA
0142559126,TP582872,SAN_PEDRO_ATZOMPA_DF,0/4/14,19.676288,-98.985236,Poste,16,ACTIVA
0142559283,TP968613,ESPUELAS_DF,0/8/8,19.648077,-99.041743,Poste,6,ACTIVA
0142559323,TP647532,ESPUELAS_DF,0/11/11,19.651713,-99.041172,Edificio,12,ACTIVA
0142559378,TP791564,CHICONAUTLA_DF,0/7/0,19.616187,-99.026859,Poste,14,ACTIVA
0142559494,TP80110,HEROES_TECAMAC_DF,0/17/10,19.638684,-99.030625,Poste,8,ACTIVA
0142559549,TP884810,AZCATEPEC_DF,0/8/0,19.708187,-98.965234,Poste,1,ACTIVA
0142559566,TP651690,SAN_CRISTOBAL_DF,0/1/5,19.630262,-99.068922,Poste,15,INACTIVA
0142559639,TP791608,EMBAJADA_DF,0/4/1,19.634762,-98.993984,Poste,6,ACTIVA
0142559702,TP647454,ESPUELAS_DF,0/8/10,19.650087,-99.040735,Edificio,8,ACTIVA
0142559709,TP583490,CHICONAUTLA_DF,0/3/13,19.616455,-99.014546,Poste,7,ACTIVA
0142559730,TP583373,HEROES_TECAMAC_DF,0/11/5,19.624387,-99.030578,Poste,6,ACTIVA
0142559778,TP644477,HEROES_TECAMAC_DF,0/17/14,19.633436,-99.044478,Poste,4,ACTIVA
0142559866,TP616081,SAN_CRISTOBAL_2_DF,0/1/7,19.613812,-99.066609,Poste,12,ACTIVA
0142559905,TP644471,SAN_CRISTOBAL_2_DF,0/3/4,19.613126,-99.076096,Poste,10,ACTIVA
0142559941,TP647685,SAN_PEDRO_ATZOMPA_DF,0/2/11,19.674438,-99.004016,Poste,14,ACTIVA
0142559950,TP426682,CHICONAUTLA_DF,0/12/1,19.625663,-99.008016,Poste,2,ACTIVA
0142559961,TP644083,AZCATEPEC_DF,0/6/13,19.707772,-98.973937,Poste,2,ACTIVA
0142559961,TP644083,AZCATEPEC_DF,0/6/13,19.707772,-98.973937,Poste,5,ACTIVA
0142559972,TP885600,SAN_CRISTOBAL_2_DF,0/3/10,19.609713,-99.066484,Poste,12,ACTIVA
0142559993,TP426788,CHICONAUTLA_DF,0/5/11,19.622013,-99.024078,Poste,5,ACTIVA
0142560066,TP647989,AZCATEPEC_DF,0/2/12,19.719612,-98.964422,Poste,4,ACTIVA
0142560076,TP445079,ESPUELAS_DF,0/3/5,19.667537,-99.008172,Poste,6,ACTIVA
0142560085,TP791508,HEROES_TECAMAC_DF,0/14/10,19.633987,-99.046578,Edificio,12,ACTIVA
0142560151,TP791318,EMBAJADA_DF,0/4/7,19.638537,-98.998672,Poste,7,INACTIVA
0142560158,TP652693,SAN_CRISTOBAL_DF,0/7/2,19.620863,-99.057922,Poste,10,ACTIVA
0142560238,TP652279,SAN_CRISTOBAL_2_DF,0/2/3,19.608913,-99.062609,Poste,16,INACTIVA
0142560265,TP80017,EMBAJADA_DF,0/5/13,19.626863,-98.998578,Poste,11,ACTIVA
0142560348,TP885424,SAN_CRISTOBAL_DF,0/12/15,19.625613,-99.069203,Poste,2,INACTIVA
0142560421,TP791174,EMBAJADA_DF,0/3/6,19.650588,-98.997797,Poste,4,ACTIVA
0142560435,TP582851,SAN_PEDRO_ATZOMPA_DF,0/5/12,19.680187,-98.979391,Poste,8,ACTIVA
0142560470,TP579632,SAN_CRISTOBAL_DF,0/7/0,19.631863,-99.057141,Poste,10,INACTIVA
0142560471,TP582966,ESPUELAS_DF,0/7/6,19.654737,-99.037578,Poste,15,ACTIVA
0142560500,TP885016,SAN_CRISTOBAL_2_DF,0/3/0,19.612467,-99.069561,Poste,14,ACTIVA
0142560591,TP648067,HEROES_TECAMAC_2_DF,0/1/6,19.638313,-99.026672,Poste,14,ACTIVA
0142560672,TP791650,EMBAJADA_DF,0/4/15,19.656763,-98.994359,Poste,7,ACTIVA
0142560677,TP651724,SAN_CRISTOBAL_2_DF,0/1/5,19.613873,-99.074151,Poste,13,ACTIVA
0142560750,TP652695,SAN_CRISTOBAL_DF,0/4/7,19.621713,-99.057455,Poste,6,ACTIVA
0142560751,TP631608,AZCATEPEC_DF,0/1/6,19.68519,-98.967324,Poste,15,ACTIVA
0142560942,TP791104,EMBAJADA_DF,0/3/8,19.645937,-98.995703,Poste,13,ACTIVA
0142561146,TP23826,ESPUELAS_DF,0/8/12,19.664763,-99.037703,Edificio,1,ACTIVA
0142561238,TP967438,ESPUELAS_DF,0/3/14,19.653288,-99.009203,Poste,5,ACTIVA
0142561296,TP415623,CHICONAUTLA_DF,0/2/5,19.631363,-99.009984,Poste,9,ACTIVA
0142561310,TP457333,SAN_PEDRO_ATZOMPA_DF,0/1/4,19.666837,-99.002797,Poste,3,ACTIVA
0142561333,TP791606,EMBAJADA_DF,0/4/1,19.63257,-98.99576,Poste,4,ACTIVA
0142561360,TP415612,CHICONAUTLA_DF,0/2/6,19.630351,-99.006365,Poste,5,ACTIVA
0142561372,TP444931,AZCATEPEC_DF,0/3/3,19.720765,-98.980093,Poste,1,ACTIVA
0142561501,TP647534,ESPUELAS_DF,0/11/11,19.651738,-99.040516,Edificio,1,INACTIVA
0142561548,TP537574,SAN_CRISTOBAL_DF,0/11/15,19.625038,-99.064578,Poste,13,ACTIVA
0142561584,TP579645,SAN_CRISTOBAL_DF,0/7/15,19.637863,-99.064418,Poste,6,ACTIVA
0142561906,TP532644,SAN_PEDRO_ATZOMPA_DF,0/5/6,19.678462,-98.979266,Poste,6,INACTIVA
0142561923,TP791954,HEROES_TECAMAC_DF,0/3/14,19.608562,-99.030641,Poste,1,ACTIVA
0142561925,TP884287,SAN_CRISTOBAL_DF,0/15/7,19.631963,-99.060515,Poste,10,ACTIVA
0142561942,TP647534,ESPUELAS_DF,0/11/11,19.651738,-99.040516,Edificio,8,INACTIVA
0142562028,TP646520,CHICONAUTLA_DF,0/4/3,19.623462,-99.011016,Poste,8,ACTIVA
0142562107,TP584492,HEROES_TECAMAC_DF,0/7/12,19.633008,-99.030721,Poste,8,ACTIVA
0142562120,TP583756,HEROES_TECAMAC_DF,0/15/11,19.612163,-99.035516,Poste,7,INACTIVA
0142562137,TP649018,CHICONAUTLA_DF,0/7/6,19.612516,-99.026391,Poste,7,ACTIVA
0142562157,TP791165,EMBAJADA_DF,0/5/3,19.664562,-98.994485,Poste,11,ACTIVA
0142562441,TP647708,ESPUELAS_DF,0/11/8,19.650163,-99.041422,Edificio,4,ACTIVA
0142562575,TP652226,SAN_CRISTOBAL_DF,0/5/12,19.615606,-99.052844,Poste,4,CANCELADA
0142562893,TP647618,ESPUELAS_DF,0/5/0,19.665637,-99.008891,Poste,16,ACTIVA
0142563135,TP582833,AZCATEPEC_DF,0/2/0,19.696513,-98.976602,Poste,6,ACTIVA
0142563252,TP80042,EMBAJADA_DF,0/6/0,19.618546,-99.001463,Poste,3,ACTIVA
0142563331,TP415725,CHICONAUTLA_DF,0/11/4,19.630437,-99.012359,Poste,2,ACTIVA
0142563500,TP792776,SAN_CRISTOBAL_2_DF,0/1/8,19.612512,-99.076828,Poste,4,ACTIVA
0142563664,TP644709,AZCATEPEC_DF,0/7/5,19.672237,-98.955172,Poste,12,ACTIVA
0142563768,TP584211,HEROES_TECAMAC_DF,0/3/13,19.609113,-99.030735,Poste,2,ACTIVA
0142563803,TP632318,HEROES_TECAMAC_DF,0/12/9,19.637431,-99.044957,Poste,7,ACTIVA
0142563956,TP968613,ESPUELAS_DF,0/8/8,19.648077,-99.041743,Poste,8,ACTIVA
0142564069,TP646327,ESPUELAS_DF,0/7/11,19.664387,-99.036297,Poste,2,ACTIVA
0142564193,TP652992,SAN_CRISTOBAL_DF,0/4/0,19.630887,-99.054547,Poste,11,ACTIVA
0142564243,TP967487,CHICONAUTLA_DF,0/14/14,19.619513,-99.02561,Poste,2,ACTIVA
0142564308,TP884822,EMBAJADA_DF,0/8/5,19.668737,-98.992578,Poste,9,INACTIVA
0142564382,TP579700,SAN_CRISTOBAL_DF,0/4/13,19.621513,-99.054391,Poste,8,ACTIVA
0142564422,TP579034,SAN_CRISTOBAL_DF,0/4/11,19.629613,-99.063703,Poste,3,ACTIVA
0142564460,TP582889,AZCATEPEC_DF,0/1/3,19.690468,-98.973797,Poste,5,ACTIVA
0142564496,TP648399,EMBAJADA_DF,0/1/0,19.635322,-98.982827,Poste,15,ACTIVA
0142564589,TP885418,SAN_CRISTOBAL_DF,0/15/14,19.637212,-99.065859,Poste,6,ACTIVA
0142564635,TP578237,SAN_CRISTOBAL_DF,0/1/4,19.631764,-99.066946,Poste,9,ACTIVA
0142564677,TP583018,HEROES_TECAMAC_DF,0/6/2,19.620192,-99.035584,Poste,4,INACTIVA
0142564786,TP579735,SAN_CRISTOBAL_DF,0/4/5,19.634462,-99.066328,Poste,7,INACTIVA
0142564805,TP791274,EMBAJADA_DF,0/1/6,19.637788,-98.987016,Poste,6,ACTIVA
0142564824,TP618551,HEROES_TECAMAC_DF,0/12/1,19.635874,-99.038769,Poste,9,ACTIVA
0142564943,TP582706,AZCATEPEC_DF,0/2/4,19.691313,-98.978547,Poste,8,INACTIVA
0142565116,TP457099,SAN_PEDRO_ATZOMPA_DF,0/3/10,19.679023,-99.001801,Poste,3,INACTIVA
0142565208,TP885409,SAN_CRISTOBAL_DF,0/15/15,19.636037,-99.061203,Poste,3,ACTIVA
0142565295,TP415952,CHICONAUTLA_DF,0/6/8,19.637212,-99.009672,Poste,9,ACTIVA
0142565305,TP652207,SAN_CRISTOBAL_DF,0/16/4,19.634012,-99.076235,Poste,6,ACTIVA
0142565402,TP426699,CHICONAUTLA_DF,0/8/4,19.625111,-99.009921,Poste,11,ACTIVA
0142565404,TP647712,ESPUELAS_DF,0/8/10,19.65034,-99.040723,Edificio,5,ACTIVA
0142565417,TP582856,AZCATEPEC_DF,0/1/4,19.690122,-98.972488,Poste,5,ACTIVA
0142565490,TP652677,SAN_CRISTOBAL_DF,0/5/5,19.61325,-99.059847,Poste,10,ACTIVA
0142565535,TP652404,SAN_CRISTOBAL_DF,0/5/0,19.616738,-99.047484,Poste,2,INACTIVA
0142565689,TP582825,AZCATEPEC_DF,0/2/1,19.699113,-98.974734,Poste,7,ACTIVA
0142565748,TP968783,SAN_CRISTOBAL_2_DF,0/3/4,19.614013,-99.075859,Poste,1,ACTIVA
0142565763,TP532801,AZCATEPEC_DF,0/2/9,19.711837,-98.971328,Poste,15,ACTIVA
0142566335,TP884077,CHICONAUTLA_DF,0/6/3,19.627138,-99.00564,Poste,9,ACTIVA
0142566474,TP791772,EMBAJADA_DF,0/4/2,19.634031,-98.992802,Poste,1,ACTIVA
0142566736,TP791349,EMBAJADA_DF,0/1/14,19.638687,-98.979734,Poste,6,ACTIVA
0142566769,TP457333,SAN_PEDRO_ATZOMPA_DF,0/1/4,19.666837,-99.002797,Poste,11,INACTIVA
0142566781,TP80057,EMBAJADA_DF,0/6/3,19.617405,-99.000134,Poste,11,ACTIVA
0142566988,TP968639,SAN_PEDRO_ATZOMPA_DF,0/4/7,19.676138,-98.991547,Poste,1,ACTIVA
0142567077,TP416034,ESPUELAS_DF,0/3/6,19.666656,-99.008502,Poste,15,INACTIVA
0142567112,TP415701,CHICONAUTLA_DF,0/1/9,19.628713,-99.022547,Poste,14,ACTIVA
0142567144,TP884592,ESPUELAS_DF,0/1/0,19.675287,-99.024672,Poste,16,ACTIVA
0142567153,TP426686,CHICONAUTLA_DF,0/13/11,19.623938,-99.023391,Poste,2,ACTIVA
0142567245,TP791984,EMBAJADA_DF,0/5/0,19.658192,-98.992836,Poste,2,ACTIVA
0142567271,TP644641,AZCATEPEC_DF,0/3/10,19.721888,-98.966078,Poste,13,ACTIVA
0142567289,TP416008,ESPUELAS_DF,0/1/15,19.679338,-99.023203,Poste,2,ACTIVA
0142567369,TP884905,AZCATEPEC_DF,0/3/15,19.680129,-98.961215,Poste,4,ACTIVA
0142567504,TP579749,SAN_CRISTOBAL_DF,0/7/4,19.625597,-99.064312,Poste,12,INACTIVA
0142567624,TP967443,SAN_CRISTOBAL_DF,0/15/13,19.624113,-99.057047,Poste,11,ACTIVA
0142567666,TPYF0000888,EMBAJADA_DF,0/7/6,19.637038,-98.985172,Poste,11,ACTIVA
0142567791,TP647741,SAN_PEDRO_ATZOMPA_DF,0/2/3,19.686385,-98.986491,Poste,6,ACTIVA
0142568093,TP652999,SAN_CRISTOBAL_DF,0/4/0,19.629613,-99.056797,Poste,4,ACTIVA
0142568146,TP794804,SAN_CRISTOBAL_2_DF,0/2/1,19.603987,-99.064328,Poste,9,INACTIVA
0142568351,TP647691,SAN_PEDRO_ATZOMPA_DF,0/2/13,19.669812,-99.006188,Poste,8,ACTIVA
0142568477,TP445128,SAN_PEDRO_ATZOMPA_DF,0/1/14,19.681638,-98.988453,Poste,13,ACTIVA
0142568548,TP644537,EMBAJADA_DF,0/8/11,19.627131,-98.988694,Poste,11,ACTIVA
0142568813,TP647605,ESPUELAS_DF,0/8/8,19.648661,-99.042304,Poste,13,ACTIVA
0142568973,TP794475,SAN_CRISTOBAL_2_DF,0/1/12,19.605521,-99.06854,Poste,2,INACTIVA
0142568976,TP579929,SAN_CRISTOBAL_DF,0/5/12,19.615855,-99.052447,Poste,11,ACTIVA
0142569216,TP647692,SAN_PEDRO_ATZOMPA_DF,0/2/13,19.671012,-99.006078,Poste,4,ACTIVA
0142569460,TP968618,SAN_CRISTOBAL_DF,0/8/3,19.613312,-99.048484,Poste,11,ACTIVA
0142569514,TP884847,CHICONAUTLA_DF,0/12/12,19.629116,-99.009906,Poste,5,ACTIVA
0142569536,TP579923,SAN_CRISTOBAL_2_DF,0/1/2,19.611562,-99.077953,Poste,12,INACTIVA
